"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","3","4","l","443","7","122"
"congruent","1","1","4","a","488","3","122"
"congruent","1","3","4","l","492","7","122"
"incongruent","0","1","4","a","662","3","122"
"incongruent","1","1","4","a","534","5","122"
"congruent","1","2","4","l","845","6","122"
"congruent","1","1","5","a","504","4","122"
"congruent","1","3","7","a","482","4","122"
"incongruent","1","4","7","l","533","3","122"
"incongruent","0","2","5","a","479","3","122"
"incongruent","1","2","6","l","524","4","122"
"incongruent","1","2","4","a","476","6","122"
"incongruent","1","3","7","l","929","4","122"
"incongruent","1","2","4","l","666","2","122"
"incongruent","1","4","8","l","816","4","122"
"congruent","1","1","5","a","577","4","122"
"incongruent","1","4","2","a","848","6","122"
"incongruent","1","3","2","a","650","5","122"
"incongruent","1","3","3","a","561","6","122"
"congruent","1","3","6","a","641","3","122"
"incongruent","1","4","6","l","656","2","122"
"incongruent","1","4","2","a","547","6","122"
"congruent","1","1","4","a","525","3","122"
"incongruent","1","3","6","l","828","3","122"
"incongruent","1","4","8","l","483","4","122"
"incongruent","1","1","3","a","367","4","122"
"congruent","1","1","3","a","510","2","122"
"incongruent","1","3","7","l","434","4","122"
"congruent","1","1","3","a","448","2","122"
"congruent","1","1","2","l","492","3","122"
